Target ChEMBL ID,Molecule ChEMBL ID,Smiles,Type_MPG,min,max,mean,std
CHEMBL1957,CHEMBL540923,O=C(O)CCc1ccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5ccccc5Oc5ccccc5)c4)c3c2)cc1,CELL,5.44,6.68,6.0600000000000005,0.8768124086713187
CHEMBL1957,CHEMBL540995,CN(C)C(=O)c1cccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5ccccc5Oc5ccccc5)c4)c3c2)c1,CELL,7.17,7.68,7.425,0.36062445840513907
CHEMBL1957,CHEMBL541762,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(S(=O)(=O)c3cc(F)cc(F)c3)C4(C)C)cc2NC(=O)c2cc[nH]c2)CC1,CELL,6.52,7.05,6.785,0.3747665940288707
CHEMBL1957,CHEMBL551264,Oc1ccc(CN(Cc2ccc(O)c(O)c2)c2ccc3c(c2)OCO3)cc1O,CELL,5.21,5.41,5.300000000000001,0.1014889156509227
CHEMBL1957,CHEMBL554350,CN(C)S(=O)(=O)c1cccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5ccccc5Oc5ccccc5)c4)c3c2)c1,CELL,5.95,7.24,6.595000000000001,0.9121677477306467
CHEMBL1957,CHEMBL554351,CN(C)C(=O)c1cccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5ccccc5-c5ccccc5)c4)c3c2)c1,CELL,6.42,7.19,6.805,0.5444722215136416
CHEMBL1957,CHEMBL555675,CN(C)C(=O)c1cccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5ccccc5Nc5ccccc5)c4)c3c2)c1,CELL,6.39,7.41,6.9,0.7212489168102791
CHEMBL1957,CHEMBL556319,O=C(Nc1cccc(-c2c[nH]c3ncc(-c4cccc(C(=O)O)c4)cc23)c1)Nc1ccccc1Oc1ccccc1,CELL,5.98,6.74,6.36,0.537401153701776
CHEMBL1957,CHEMBL557725,CN(C)C(=O)c1cccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5cccc(Oc6ccccc6)c5)c4)c3c2)c1,CELL,6.02,6.67,6.345,0.45961940777125615
CHEMBL1957,CHEMBL558347,CN(C)C(=O)c1ccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5ccccc5Oc5ccccc5)c4)c3c2)cc1,CELL,6.89,7.51,7.199999999999999,0.43840620433565924
CHEMBL1957,CHEMBL563463,O=C(Nc1cccc(-c2c[nH]c3ncc(-c4ccoc4)cc23)c1)Nc1ccccc1Oc1ccccc1,CELL,5.9,6.6,6.25,0.49497474683058273
CHEMBL1957,CHEMBL563712,O=C(Nc1cccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)c1)Nc1ccccc1Oc1ccccc1,CELL,6.16,6.9,6.53,0.5232590180780453
CHEMBL1974,CHEMBL1240703,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,CELL,6.46,6.8,6.63,0.24041630560342606
CHEMBL1974,CHEMBL124660,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,6.66,7.48,6.8925,0.3950843791731924
CHEMBL1974,CHEMBL125898,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCOCC1,CELL,7.0,7.4,7.2,0.2828427124746193
CHEMBL1974,CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CELL,7.36,8.7,8.28,0.561293149788949
CHEMBL1974,CHEMBL1807392,CN1CCN(c2ccc(C(=O)Nc3cc(-c4cccc(NS(=O)(=O)c5ccccc5)c4)n[nH]3)cc2)CC1,CELL,7.89,7.96,7.925,0.049497474683058526
CHEMBL1974,CHEMBL2063324,O=C(NCc1ccc(-c2cc(NC(=O)c3ccc(OCCN4CCCC4)cc3)[nH]n2)cc1)OCc1ccccc1,CELL,8.0,9.0,8.5,0.7071067811865476
CHEMBL1974,CHEMBL2203434,CCN1CCC(Oc2ccc(C(=O)Nc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)nc2)CC1,CELL,9.0,9.3,9.15,0.21213203435596475
CHEMBL1974,CHEMBL2206277,CN1C(C)(C)CC(Oc2ccc(C(=O)Nc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)nc2)CC1(C)C,CELL,8.7,9.3,9.0,0.4242640687119295
CHEMBL1974,CHEMBL2332840,O=C(Nc1ccc(Oc2ncnc3[nH]ncc23)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,CELL,7.41,9.0,8.37,0.5840376700179531
CHEMBL1974,CHEMBL2386802,CC(C)(C)c1cc(NC(=O)NCc2ccc(-c3cc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)[nH]n3)cc2)no1,CELL,7.75,9.0,8.583333333333334,0.7216878364870325
CHEMBL1974,CHEMBL3593290,CCc1cc(NC(=O)Nc2ccc(-c3cnc(Nc4cc(N5CCN(CC)CC5)nc(C)n4)s3)cc2)no1,CELL,7.42,8.0,7.8066666666666675,0.29951071210670704
CHEMBL1974,CHEMBL3813745,CNC(=O)Cn1cc(-c2ccc3c(c2)C(=O)c2c-3[nH]c3cc(C#N)ccc23)cn1,CELL,6.44,6.55,6.495,0.07778174593051983
CHEMBL1974,CHEMBL3813913,N#Cc1ccc2c3c([nH]c2c1)-c1cc(-c2cccnc2)ccc1C3=O,CELL,6.3,6.45,6.375,0.10606601717798238
CHEMBL1974,CHEMBL3813943,Cn1cc(-c2ccc3c(c2)C(=O)c2c-3[nH]c3cc(-c4cn[nH]c4)ccc23)cn1,CELL,5.61,5.82,5.715,0.14849242404917465
CHEMBL1974,CHEMBL3814032,CN(C)CCn1cc(-c2ccc3c(c2)C(=O)c2c-3[nH]c3cc(C#N)ccc23)cn1,CELL,6.84,7.02,6.93,0.12727922061357835
CHEMBL1974,CHEMBL3814055,Cn1cc(-c2ccc3c(c2)-c2[nH]c4cc(C#N)ccc4c2C3=O)cn1,CELL,6.84,7.21,7.025,0.261629509039023
CHEMBL1974,CHEMBL3814090,Cn1cc(-c2ccc3c(c2)C(=O)c2c-3[nH]c3cc(C#N)ccc23)cn1,CELL,7.01,7.08,7.045,0.049497474683058526
CHEMBL1974,CHEMBL3814207,N#Cc1ccc2c3c([nH]c2c1)-c1cc(-c2cn[nH]c2)ccc1C3=O,CELL,6.89,7.02,6.955,0.09192388155425142
CHEMBL1974,CHEMBL3814446,CN(C)CCn1cc(-c2ccc3c(c2)-c2[nH]c4cc(C#N)ccc4c2C3=O)cn1,CELL,7.48,7.51,7.495,0.021213203435595972
CHEMBL1974,CHEMBL3814462,O=C1c2ccc(-c3cn[nH]c3)cc2-c2[nH]c3cc(-c4cn[nH]c4)ccc3c21,CELL,7.26,7.47,7.365,0.14849242404917526
CHEMBL1974,CHEMBL3814564,Cn1cc(-c2ccc3c(c2)-c2[nH]c4cc(-c5cn[nH]c5)ccc4c2C3=O)cn1,CELL,5.24,5.5,5.37,0.1838477631085022
CHEMBL1974,CHEMBL3814654,O=C1c2cc(-c3cn[nH]c3)ccc2-c2[nH]c3cc(-c4cn[nH]c4)ccc3c21,CELL,6.74,6.9,6.82,0.1131370849898477
CHEMBL1974,CHEMBL3814657,CN(C)CCCn1cc(-c2ccc3c(c2)-c2[nH]c4cc(C#N)ccc4c2C3=O)cn1,CELL,7.58,7.85,7.715,0.19091883092036754
CHEMBL1974,CHEMBL3814677,N#Cc1ccc2c3c([nH]c2c1)-c1ccc(-c2ccncc2)cc1C3=O,CELL,6.03,6.16,6.095000000000001,0.09192388155425142
CHEMBL1974,CHEMBL3814702,CN(C)CCCn1cc(-c2ccc3c(c2)C(=O)c2c-3[nH]c3cc(C#N)ccc23)cn1,CELL,6.37,6.37,6.37,0.0
CHEMBL1974,CHEMBL3814734,N#Cc1ccc2c3c([nH]c2c1)-c1ccc(-c2cn[nH]c2)cc1C3=O,CELL,7.13,7.4,7.265000000000001,0.1909188309203685
CHEMBL1974,CHEMBL3814749,N#Cc1ccc2c3c([nH]c2c1)-c1ccc(-c2cccnc2)cc1C3=O,CELL,5.65,6.02,5.835,0.26162950903902205
CHEMBL1974,CHEMBL3814908,CN(C)CCCn1cc(-c2ccc3c(c2)C(=O)c2c-3[nH]c3cc(-c4cn[nH]c4)ccc23)cn1,CELL,7.75,8.22,7.985,0.33234018715767777
CHEMBL1974,CHEMBL3815054,CN(C)CCCn1cc(-c2ccc3c(c2)-c2[nH]c4cc(-c5cn[nH]c5)ccc4c2C3=O)cn1,CELL,7.96,8.7,8.264999999999999,0.3515205067512654
CHEMBL1974,CHEMBL3815101,N#Cc1ccc2c3c([nH]c2c1)-c1cc(-c2ccncc2)ccc1C3=O,CELL,5.24,5.8,5.52,0.39597979746446665
CHEMBL1974,CHEMBL3815134,CNC(=O)Cn1cc(-c2ccc3c(c2)-c2[nH]c4cc(C#N)ccc4c2C3=O)cn1,CELL,6.91,6.94,6.925000000000001,0.021213203435596916
CHEMBL1974,CHEMBL3891525,COc1cc(OC)cc(N(CCF)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,CELL,5.2,5.81,5.505,0.43133513652379357
CHEMBL1974,CHEMBL3892155,COc1cc(OC)cc(N(CCCNCC(F)(F)F)c2ccc3ncc(-c4cnn(CCCN)c4)nc3c2)c1.Cl,CELL,5.14,5.32,5.23,0.1272792206135793
CHEMBL1974,CHEMBL3893659,CCN(C)Cc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,CELL,5.05,5.26,5.154999999999999,0.14849242404917465
CHEMBL1974,CHEMBL3894754,CCOc1ccnc(C#CCN(c2cc(OC)cc(OC)c2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)n1,CELL,5.06,5.1,5.08,0.02828427124746224
CHEMBL1974,CHEMBL3896249,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C5CCN(C(=O)OC(C)(C)C)CC5)c4)nc3c2)c1,CELL,5.32,5.37,5.345000000000001,0.03535533905932756
CHEMBL1974,CHEMBL3898926,CC(C)NCCN(c1cc(Cl)cc(Cl)c1)c1ccc2ncc(-c3cnn(C)c3)nc2c1,CELL,5.23,5.31,5.27,0.05656854249492291
CHEMBL1974,CHEMBL3902434,COc1cc(OC)cc(N(CCN(CCCN)C(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,CELL,5.33,5.35,5.34,0.014142135623730649
CHEMBL1974,CHEMBL3902961,COc1cc(OC)cc(N(CC#Cc2cc(N)ccn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,CELL,5.6,5.77,5.685,0.12020815280171303
CHEMBL1974,CHEMBL3904118,CC1=CC(=O)N(Nc2nc(-c3cccs3)nc3sc(C)c(C)c23)C1=O,CELL,7.86,7.94,7.913333333333334,0.046188021535170036
CHEMBL1974,CHEMBL3904441,COc1cc(OC)cc(N(Cc2ccc(Cl)s2)c2ccc3ncc(-c4cnn(CCN5CCNCC5)c4)nc3c2)c1.Cl,CELL,5.37,5.38,5.375,0.007071067811865324
CHEMBL1974,CHEMBL3905633,COc1cc(OC)cc(N(Cc2cc3ncccc3o2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,CELL,5.71,6.07,5.890000000000001,0.25455844122715765
CHEMBL1974,CHEMBL3906253,COC(=O)c1ccnc(C#CCN(c2cc(OC)cc(OC)c2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)n1,CELL,5.3,5.5,5.4,0.14142135623730995
CHEMBL1974,CHEMBL3908829,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CCCN5CCN(CCCO)CC5)c4)nc3c2)c1.Cl,CELL,5.26,5.28,5.27,0.014142135623730963
CHEMBL1974,CHEMBL3917908,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C5CCN(C)CC5)c4)nc3c2)c1.Cl,CELL,5.21,5.41,5.3100000000000005,0.14142135623730995
CHEMBL1974,CHEMBL3918426,CCc1c(-c2cnc3ccc(N(CCNC(C)C)c4cc(OC)cc(OC)c4)cc3n2)cnn1C.Cl,CELL,5.02,5.19,5.105,0.12020815280171397
CHEMBL1974,CHEMBL3918800,COc1cc(OC)cc(N(c2ccc3ncc(-c4cnn(C)c4)nc3c2)[C@H]2CC[C@H](NC(C)C)CC2)c1,CELL,5.27,5.42,5.345,0.10606601717798238
CHEMBL1974,CHEMBL3921197,COc1cc(OC)cc(N(Cc2csc(C)n2)c2ccc3ncc(-c4cnn(CCN5CCNCC5)c4)nc3c2)c1,CELL,5.05,5.11,5.08,0.0424264068711932
CHEMBL1974,CHEMBL3925306,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CCC5CCNCC5)c4)nc3c2)c1.Cl,CELL,5.26,5.27,5.265,0.007071067811865324
CHEMBL1974,CHEMBL3927140,COc1cc(OC)cc(N(CC#Cc2cc(OC)ccn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,CELL,5.25,5.43,5.34,0.12727922061357835
CHEMBL1974,CHEMBL3931381,CNCCn1cc(-c2cnc3ccc(N(CC4CC4)c4cc(OC)cc(OC)c4)cc3n2)cn1,CELL,5.12,5.12,5.12,0.0
CHEMBL1974,CHEMBL3933908,COc1cc(OC)cc(N(CC#Cc2nccc(C)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,CELL,5.02,5.13,5.074999999999999,0.07778174593052013
CHEMBL1974,CHEMBL3936673,CCc1ccnc(C#CCN(c2cc(OC)cc(OC)c2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)n1,CELL,5.0,5.12,5.0600000000000005,0.0848528137423861
CHEMBL1974,CHEMBL3937533,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CCN5CCN(CCO)CC5)c4)nc3c2)c1.Cl,CELL,5.19,5.21,5.2,0.014142135623730649
CHEMBL1974,CHEMBL3943917,[2H]C([2H])([2H])Oc1cc(OC([2H])([2H])[2H])cc(N(CC#Cc2ccncc2)c2ccc3ncc(-c4cnn(C(C)C)c4)nc3c2)c1,CELL,5.09,5.31,5.199999999999999,0.15556349186103996
CHEMBL1974,CHEMBL3943933,COc1cc(OC)cc(N(CCCN2C[C@H](C)N[C@H](C)C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,CELL,5.09,5.33,5.21,0.16970562748477155
CHEMBL1974,CHEMBL3945658,COc1cc(OC)cc(N(CC#Cc2ccnc(C#N)c2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,CELL,5.17,5.33,5.25,0.1131370849898477
CHEMBL1974,CHEMBL3948321,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CC5CCN(C)CC5)c4)nc3c2)c1,CELL,5.19,5.27,5.23,0.05656854249492354
CHEMBL1974,CHEMBL3950292,COc1cc(OC)cc(N(CC#Cc2cnccn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,CELL,5.12,5.34,5.23,0.1555634918610406
CHEMBL1974,CHEMBL3951714,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CC(=O)NCCN5CCCC5)c4)nc3c2)c1,CELL,5.2,5.26,5.23,0.04242640687119289
CHEMBL1974,CHEMBL3953833,COc1cc(OC)cc(N(CC#Cc2nccc(OC)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,CELL,5.04,5.2,5.12,0.1131370849898477
CHEMBL1974,CHEMBL3959787,COc1cc(OC)cc(N(CC#Cc2cc(OC)ncn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,CELL,5.4,5.5,5.45,0.0707106781186545
CHEMBL1974,CHEMBL3960128,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C(C)(C)C(=O)N5CCNCC5)c4)nc3c2)c1,CELL,5.26,5.37,5.3149999999999995,0.07778174593052077
CHEMBL1974,CHEMBL3964043,COc1cc(OC)cc(N(CC#Cc2ccnc(N)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,CELL,5.53,5.66,5.595000000000001,0.09192388155425142
CHEMBL1974,CHEMBL3964675,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CC(O)CN5CCCCC5)c4)nc3c2)c1,CELL,5.2,5.26,5.23,0.04242640687119289
CHEMBL1974,CHEMBL3964762,COc1cc(OC)cc(N(CC#Cc2cc(Cl)nc(N)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,CELL,5.53,5.67,5.6,0.09899494936611612
CHEMBL1974,CHEMBL3964931,COc1cc(OC)cc(N(CC#Cc2nccnc2Cl)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,CELL,5.41,5.42,5.415,0.007071067811865324
CHEMBL1974,CHEMBL3966536,CNCCOc1ccc(-c2sc3nc(-c4cccs4)nc(NN4C(=O)C=C(C)C4=O)c3c2C)cc1.Cl,CELL,7.96,8.1,8.016666666666666,0.07371114795832016
CHEMBL1974,CHEMBL3969446,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C5CCNCC5)c4)nc3c2)c1,CELL,5.08,5.27,5.175,0.1343502884254437
CHEMBL1974,CHEMBL3970423,COc1cc(OC)cc(N(CCC2CCN(C(C)C)CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,CELL,5.25,5.3,5.275,0.03535533905932756
CHEMBL1974,CHEMBL3971277,COc1cc(OC)cc(N(CCCN2CCC(N3CCCCC3)C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,CELL,5.13,5.22,5.175,0.06363961030678918
CHEMBL1974,CHEMBL3975193,COc1cc(OC)cc(N(CC#Cc2ncccn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,CELL,5.12,5.24,5.18,0.08485281374238547
CHEMBL1974,CHEMBL3978313,CNc1cccnc1C#CCN(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cnn(C)c3)nc2c1,CELL,5.01,5.13,5.07,0.0848528137423861
CHEMBL1974,CHEMBL3978754,COc1ccnc(C#CCN(c2ccc3ncc(-c4cnn(C)c4)nc3c2)c2c(F)c(OC)cc(OC)c2F)n1,CELL,5.15,5.48,5.315,0.23334523779156074
CHEMBL1974,CHEMBL3979328,COc1cc(OC)c(Cl)c(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1Cl,CELL,5.14,5.33,5.234999999999999,0.134350288425444
CHEMBL1974,CHEMBL3979972,COc1cc(OC)cc(N(CC#Cc2ccncc2C#N)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,CELL,5.91,6.12,6.015000000000001,0.14849242404917526
CHEMBL1974,CHEMBL3982399,COc1cc(OC)cc(N(CC#Cc2cc(N)nc(C)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,CELL,5.74,5.98,5.86,0.16970562748477155
CHEMBL1974,CHEMBL3985853,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CCN5CCNCC5)c4)nc3c2)c1.Cl,CELL,5.25,5.26,5.255,0.007071067811865324
CHEMBL1974,CHEMBL3986725,CCc1c(-c2cnc3ccc(N(CCO)c4cc(OC)cc(OC)c4)cc3n2)cnn1C,CELL,5.02,5.6,5.31,0.4101219330881976
CHEMBL1974,CHEMBL3986861,COc1cc(OC)cc(N(CC#CC2CCNCC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,CELL,5.09,5.29,5.1899999999999995,0.1414213562373093
CHEMBL1974,CHEMBL4066588,CC1=CC(=O)N(Nc2nc(-c3ccc[nH]3)nc3sc(C)cc23)C1=O,CELL,6.87,6.93,6.9,0.04242640687119289
CHEMBL1974,CHEMBL4075202,CC1=CC(=O)N(Nc2nc(-c3ccc(F)cc3)nc3sc(C)cc23)C1=O,CELL,6.56,6.58,6.57,0.01414213562373159
CHEMBL1974,CHEMBL4078075,CC1=CC(=O)N(Nc2nc(-c3ccc[nH]3)nc3sc(C)c(C)c23)C1=O,CELL,7.05,7.1,7.074999999999999,0.03535533905932756
CHEMBL1974,CHEMBL4082480,CC1=CC(=O)N(Nc2nc(-c3ccc(F)cc3)nc3sc(C)c(C)c23)C1=O,CELL,6.68,6.76,6.72,0.05656854249492385
CHEMBL1974,CHEMBL4085792,CC1=CC(=O)N(Nc2nc(-c3ccco3)nc3sc(C)cc23)C1=O,CELL,6.77,6.89,6.83,0.0848528137423861
CHEMBL1974,CHEMBL4086034,CC1=CC(=O)N(Nc2nc(-c3nccs3)nc3sc(C)cc23)C1=O,CELL,7.47,7.48,7.475,0.007071067811866266
CHEMBL1974,CHEMBL4086350,CC1=CC(=O)N(Nc2nc(-c3ccco3)nc3sc(C)c(C)c23)C1=O,CELL,6.99,7.0,6.995,0.007071067811865324
CHEMBL1974,CHEMBL4103951,CC1=CC(=O)N(Nc2nc(-c3nccs3)nc3sc(C)c(C)c23)C1=O,CELL,7.67,7.79,7.73,0.08485281374238547
CHEMBL1974,CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,CELL,7.47,9.33,8.022,0.7628040377449495
CHEMBL1974,CHEMBL576982,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,CELL,6.63,9.1,8.08,0.8473656657126077
CHEMBL1974,CHEMBL603469,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,CELL,8.59,8.82,8.67,0.1300000000000003
CHEMBL1974,CHEMBL608533,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CELL,7.4,7.89,7.703333333333333,0.26501572280401287
CHEMBL1974,CHEMBL7724,Cc1cc2ncc(-c3ccccc3)nc2cc1C,CELL,5.96,5.96,5.96,0.0
CHEMBL1981,CHEMBL1091644,C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1,CELL,6.9,7.8,7.35,0.6363961030678921
CHEMBL1981,CHEMBL1614712,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,CELL,6.05,6.61,6.33,0.39597979746446693
CHEMBL1981,CHEMBL26001,O=P(O)(O)C(O)c1ccc2ccccc2c1,CELL,4.02,5.0,4.51,0.6929646455628169
CHEMBL1981,CHEMBL3785500,Nc1ncnc2c1c(-c1cccc(OCC34CCC(CC3)O4)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,CELL,6.33,7.19,6.76,0.6081118318204314
CHEMBL1981,CHEMBL3785951,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cc(OC[C@@H]5CCCO5)ccc4F)c4c(N)ncnc43)C2)CC1,CELL,6.78,7.03,6.905,0.1767766952966369
CHEMBL1981,CHEMBL3786167,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cccc(OC[C@@H]5CCCO5)c4F)c4c(N)ncnc43)C2)CC1,CELL,6.99,7.44,7.215,0.3181980515339468
CHEMBL1991,CHEMBL1502722,CCOc1c(S(=O)(=O)NC2CC(C)(C)NC(C)(C)C2)ccc(Cl)c1Cl,CELL,4.25,4.49,4.36,0.12806248474865745
CHEMBL1991,CHEMBL2413416,CC(C)=CC(=O)O[C@@H]1CC(C)(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@]21C(=O)O,CELL,5.37,5.37,5.37,0.0
CHEMBL1991,CHEMBL2413417,C/C=C(/C)C(=O)O[C@@H]1CC(C)(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@]21C(=O)O,CELL,5.58,5.58,5.58,0.0
CHEMBL2007,CHEMBL102301,COc1cc2ncnc(N3CCN(/C(S)=N\Cc4ccc5c(c4)OCO5)CC3)c2cc1OC,CELL,4.58,4.6,4.59,0.014142135623730649
CHEMBL2007,CHEMBL1642,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CELL,4.62,4.7,4.66,0.05656854249492385
CHEMBL2007,CHEMBL203227,COc1cc2nccc(Oc3ccc(NC(=O)NC(=O)c4ccccc4C)cc3)c2cc1OC,CELL,8.12,8.4,8.26,0.1979898987322341
CHEMBL2007,CHEMBL2103851,S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1,CELL,5.52,5.68,5.6,0.1131370849898477
CHEMBL2007,CHEMBL2203434,CCN1CCC(Oc2ccc(C(=O)Nc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)nc2)CC1,CELL,8.21,8.64,8.425,0.30405591591021525
CHEMBL2007,CHEMBL2206277,CN1C(C)(C)CC(Oc2ccc(C(=O)Nc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)nc2)CC1(C)C,CELL,8.04,8.6,8.32,0.3959797974644676
CHEMBL2007,CHEMBL3914378,COc1cc2[nH]c3ncnc(N4CCN(C(=S)NCc5ccc6c(c5)OCO6)CC4)c3c2cc1OC,CELL,4.8,4.81,4.805,0.007071067811865324
CHEMBL2007,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CELL,6.19,7.02,6.605,0.5868986283848335
CHEMBL203,CHEMBL1079742,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,CELL,6.38,7.16,6.77,0.5515432893255076
CHEMBL203,CHEMBL109372,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OC,CELL,5.99,6.27,6.13,0.19798989873223286
CHEMBL203,CHEMBL1095464,Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2[nH]1,CELL,5.04,5.04,5.04,0.0
CHEMBL203,CHEMBL1095465,COc1ccc(OC)c(Cc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)c1,CELL,4.9,6.62,5.473333333333334,0.9930424630061562
CHEMBL203,CHEMBL111038,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,CELL,6.72,7.05,6.885,0.23334523779156074
CHEMBL203,CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CELL,7.81,9.3,8.343333333333334,0.8303212229814041
CHEMBL203,CHEMBL1203939,CCOc1cc2ncnc(Nc3ccccc3F)c2cc1OCC.Cl,CELL,6.85,7.8,7.324999999999999,0.6717514421272206
CHEMBL203,CHEMBL1204199,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC.Cl,CELL,7.11,8.49,7.800000000000001,0.9758073580374352
CHEMBL203,CHEMBL1204261,CCOc1cc2ncnc(Nc3cccc(F)c3)c2cc1OCC.Cl,CELL,7.0,8.19,7.595,0.8414570696119912
CHEMBL203,CHEMBL1204360,COc1cc2ncnc(Nc3ccccc3F)c2cc1OC.Cl,CELL,6.75,7.89,7.32,0.8061017305526637
